Date,Source Files,Statements,Lines,Comment Lines,Documentation Lines,Data Files,Data Bytes,User,Note
05-Sep-2016 17:58,3,106,303,63,47,5,34852,michaelmara,14,1
05-Sep-2016 18:28,3,106,303,63,47,5,77401,michaelmara,14,1
05-Sep-2016 18:45,3,106,303,63,47,5,94331,michaelmara,14,1
01-Sep-2014 17:05,4,128,413,79,120,5,42664,morgan,14,1,14
03-Sep-2014 14:30,4,125,410,79,122,6,46219,morgan,14,1,
04-Sep-2014 20:28,4,125,410,79,122,7,43102,morgan,14,1,14
06-Sep-2014 22:11,4,125,410,79,122,7,56109,morgan,14,1
07-Sep-2014 19:14,4,125,410,79,122,5,42664,morgan,14,1
07-Sep-2014 19:20,4,125,410,79,122,5,36148,morgan,14,1
07-Sep-2014 19:22,4,125,410,79,122,5,36148,morgan,14,1
07-Sep-2014 20:59,4,125,410,79,122,7,31818,morgan,14,1
09-Sep-2014 13:48,4,125,410,79,122,7,49931,morgan,14,1
11-Sep-2014 09:21,4,125,410,79,122,7,49931,morgan,14,1
11-Sep-2014 09:37,4,125,410,79,122,7,50453,morgan,14,1
11-Sep-2014 09:37,4,125,410,79,122,7,50453,morgan,14,1
14-Sep-2014 21:18,4,125,410,79,122,7,50453,morgan,14,1
15-Sep-2014 05:50,4,125,410,79,122,7,51073,morgan,14,1
15-Sep-2014 15:31,4,125,410,79,122,7,50748,morgan,14,1
16-Sep-2014 02:59,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 02:59,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:00,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:01,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:01,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:04,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:07,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:07,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:19,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:22,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:22,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:22,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:23,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:23,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:24,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:25,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:26,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:26,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:26,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:27,4,125,410,79,122,7,64218,morgan,14,1
16-Sep-2014 03:28,4,125,410,79,122,6,60457,morgan,14,1
16-Sep-2014 03:28,4,125,410,79,122,6,60457,morgan,14,1
18-Sep-2014 05:14,4,125,410,79,122,6,60457,morgan,14,1
18-Sep-2014 05:51,4,125,410,79,122,6,60457,morgan,14,1
18-Sep-2014 09:40,4,125,410,79,122,6,60457,morgan,14,1
22-Sep-2014 21:27,4,125,410,79,122,6,60457,morgan,14,1
22-Sep-2014 21:32,4,125,410,79,122,6,46194,morgan,14,1
23-Sep-2014 04:54,4,125,410,79,122,6,46219,morgan,14,1
23-Sep-2014 04:58,4,125,410,79,122,6,46194,morgan,14,1
26-Sep-2014 22:06,4,125,410,79,122,6,46194,morgan,14,1
08-Oct-2014 12:30,4,126,411,78,122,6,46219,morgan,14,1
16-Oct-2014 00:29,4,126,411,78,122,6,66312,morgan,14,1
16-Oct-2014 00:37,4,126,418,78,129,6,46586,morgan,14,1
19-Oct-2014 01:05,4,126,416,78,127,6,46589,morgan,14,1
19-Oct-2014 01:21,4,126,416,78,127,6,46339,morgan,14,1
04-Nov-2014 15:11,4,126,410,78,121,6,46339,morgan,14,1
19-Nov-2014 05:37,4,126,410,78,121,6,46309,morgan,14,1
27-Nov-2014 21:56,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 14:39,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 14:51,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 15:31,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 19:11,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 19:33,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 20:31,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 20:38,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 23:28,4,126,410,78,121,6,46242,morgan,14,1
29-Nov-2014 23:42,4,126,410,78,121,6,28174,morgan,14,1
11-Dec-2014 12:34,4,126,410,78,121,6,46242,morgan,14,1
13-Dec-2014 16:37,4,126,410,78,121,6,46242,morgan,14,1
13-Dec-2014 16:45,4,126,410,78,121,6,58637,morgan,14,1
04-Jan-2015 00:42,4,97,357,69,121,6,49786,morgan,14,1
04-Jan-2015 16:49,4,97,357,69,121,6,49786,morgan,14,1
04-Jan-2015 16:51,4,97,357,69,121,6,49786,morgan,14,1
14-Jan-2015 13:12,4,97,357,69,121,6,47294,morgan,14,1
14-Jan-2015 13:14,4,97,357,69,121,6,47294,morgan,14,1
14-Jan-2015 18:51,4,97,357,69,121,6,47294,morgan,14,1
14-Jan-2015 19:02,4,97,357,69,121,6,47294,morgan,14,1
14-Jan-2015 21:48,4,97,357,69,121,6,47294,morgan,14,1
14-Jan-2015 21:59,4,97,357,69,121,6,47294,morgan,14,1
17-May-2015 22:00,4,100,365,70,121,6,39144,morgan,14,1
24-May-2015 10:56,4,101,366,70,121,6,45510,morgan,14,1
24-May-2015 10:58,4,101,366,70,121,6,28338,morgan,14,1
25-May-2015 20:48,4,101,366,70,121,6,28338,morgan,14,1
25-May-2015 20:54,4,101,366,70,121,6,39809,morgan,14,1
27-May-2015 02:24,4,101,366,70,121,6,28340,morgan,14,1
27-May-2015 03:38,4,101,366,70,121,6,28340,morgan,14,1
27-May-2015 03:43,4,101,366,70,121,6,39798,morgan,14,1
29-Jul-2015 00:18,4,101,366,70,121,3,10059,morgan,14,1
29-Jul-2015 00:20,4,101,366,70,121,5,28140,morgan,14,1
05-Aug-2015 16:32,4,101,366,70,121,3,10059,morgan,14,1
02-Sep-2015 13:06,4,101,366,70,121,3,10059,morgan,14,1
18-Sep-2015 13:59,4,100,365,71,121,5,16391,morgan,14,1
19-Sep-2015 05:49,4,100,365,71,121,5,16391,morgan,14,1
19-Sep-2015 05:58,4,100,364,70,121,5,30877,morgan,14,1
20-Sep-2015 16:56,4,100,364,70,121,5,53822,morgan,14,1
20-Sep-2015 19:51,4,100,364,70,121,5,31057,morgan,14,1
20-Sep-2015 20:30,4,100,364,70,121,5,31055,morgan,14,1
20-Sep-2015 20:43,4,100,364,70,121,5,31055,morgan,14,1
27-Sep-2015 22:23,4,102,368,70,121,5,51750,morgan,14,1
27-Sep-2015 22:56,4,102,368,70,121,5,58500,morgan,14,1
28-Sep-2015 08:08,4,102,368,70,121,5,66780,morgan,14,1
28-Sep-2015 08:26,4,102,368,70,121,5,105782,morgan,14,1
28-Sep-2015 12:09,4,102,368,70,121,5,48839,morgan,14,1
08-Oct-2015 20:04,4,102,368,70,121,5,62110,morgan,14,1
08-Oct-2015 20:06,4,102,368,70,121,5,52575,morgan,14,1
19-Oct-2015 13:06,4,102,368,70,121,5,105915,morgan,14,1
19-Oct-2015 14:37,4,102,368,70,121,5,105915,morgan,14,1
11-Jan-2016 14:10,4,110,376,68,121,3,10059,morgan,14,1
28-Jan-2016 10:46,4,112,379,67,121,5,53435,morgan,14,2
28-Jan-2016 10:56,4,112,379,67,121,5,53435,morgan,14,2
26-Feb-2016 13:35,4,110,375,67,121,5,53435,morgan,14,1
26-Feb-2016 13:43,4,110,374,67,121,5,107202,morgan,14,1
02-Mar-2016 20:37,4,110,374,67,121,5,65273,morgan,14,1
24-Mar-2016 22:24,4,110,375,67,121,3,10059,morgan,14,1
01-Apr-2016 23:32,3,104,302,59,49,5,54440,morgan,14,1
01-Apr-2016 23:39,3,104,302,59,49,5,54409,morgan,14,1
01-May-2016 22:42,4,110,375,67,121,5,54555,morgan,14,1
01-May-2016 23:51,4,110,375,67,121,5,51793,morgan,14,1
01-May-2016 23:58,4,110,375,67,121,5,72926,morgan,14,1
13-May-2016 16:29,4,110,375,67,121,5,72926,morgan,14,1
13-May-2016 16:32,4,110,375,67,121,5,39765,morgan,14,1
02-Aug-2016 02:17,4,111,376,68,121,5,74259,morgan,14,1
26-Aug-2016 15:35,3,106,303,62,47,5,74259,morgan,14,1
26-Aug-2016 23:04,3,106,302,62,47,5,74259,morgan,14,1
26-Aug-2016 23:43,3,106,302,62,47,5,74259,morgan,14,1
27-Aug-2016 12:22,3,106,302,62,47,5,51521,morgan,14,1
28-Aug-2016 07:31,3,106,302,62,47,5,46055,morgan,14,1
28-Aug-2016 07:50,3,106,302,62,47,5,47109,morgan,14,1
28-Aug-2016 17:06,3,106,302,62,47,5,47102,morgan,14,1
28-Aug-2016 17:39,3,106,302,62,47,5,47283,morgan,14,1
03-Sep-2016 08:52,3,106,303,63,47,5,66301,morgan,14,1
03-Sep-2016 09:14,3,106,303,63,47,5,66301,morgan,14,1
06-Sep-2016 21:40,3,105,292,63,46,5,63438,morgan,13,1
06-Sep-2016 21:41,3,105,292,63,46,5,63438,morgan,13,1
07-Sep-2016 19:07,3,106,299,68,46,5,51516,morgan,13,1
07-Sep-2016 19:29,3,106,298,67,46,5,52233,morgan,13,1
07-Sep-2016 21:26,3,106,298,67,46,5,55043,morgan,13,1
08-Sep-2016 19:38,3,106,298,67,46,5,54111,morgan,13,1
08-Sep-2016 19:42,3,106,298,67,46,5,46590,morgan,13,1
08-Sep-2016 20:20,3,106,298,67,46,5,47856,morgan,13,1
08-Sep-2016 20:28,3,106,298,67,46,5,47856,morgan,13,1
08-Sep-2016 21:04,3,106,298,67,46,5,63524,morgan,13,1
09-Sep-2016 08:23,3,106,298,67,46,5,49650,morgan,13,1
10-Sep-2016 09:37,3,106,298,67,46,5,40328,morgan,13,1
10-Sep-2016 10:23,3,106,298,67,46,5,40328,morgan,13,1
10-Sep-2016 16:05,3,106,298,67,46,5,40328,morgan,13,1
10-Sep-2016 20:59,3,106,298,67,46,5,40328,morgan,13,1
14-Sep-2016 19:25,3,106,298,67,46,5,40482,morgan,13,1
14-Sep-2016 19:27,3,106,298,67,46,5,40482,morgan,13,1
17-Sep-2016 23:22,3,106,298,67,46,5,40328,morgan,13,1
18-Sep-2016 18:04,3,106,298,67,46,5,30358,morgan,13,1
18-Sep-2016 18:07,3,106,298,67,46,5,30358,morgan,13,1
20-Sep-2016 14:32,3,106,298,67,46,5,30358,morgan,13,1
24-Sep-2016 15:17,3,109,304,67,46,5,41348,morgan,13,1
01-Oct-2016 20:34,3,109,304,67,46,5,29446,morgan,13,1
01-Oct-2016 20:56,3,109,304,67,46,5,29457,morgan,13,1
02-Nov-2016 07:41,3,109,304,67,46,5,29444,morgan,13,1
02-Nov-2016 07:52,3,109,304,67,46,5,29444,morgan,13,1
21-Dec-2016 15:31,3,108,303,67,46,5,36200,morgan,13,1
21-Dec-2016 16:03,3,108,305,67,46,5,43616,morgan,13,1
21-Dec-2016 16:35,3,108,305,67,46,5,36238,morgan,13,1
21-Dec-2016 16:55,3,108,305,67,46,5,47917,morgan,13,1
21-Dec-2016 18:45,3,108,305,67,46,5,38471,morgan,13,1
21-Dec-2016 18:46,3,108,305,67,46,5,48606,morgan,13,1
21-Dec-2016 19:51,3,108,305,67,46,5,36239,morgan,13,1
21-Dec-2016 19:59,3,108,305,67,46,5,48606,morgan,13,1
16-Jan-2017 16:35,3,108,305,67,46,5,48604,morgan,13,1
16-Jan-2017 16:36,3,108,305,67,46,5,48604,morgan,13,1
21-Dec-2016 15:31,3,109,305,67,46,5,36200,morgan,13,1
21-Dec-2016 15:31,3,108,303,67,46,5,36200,morgan,13,1
20-Sep-2016 14:32,3,106,298,67,46,5,41718,morgan,13,1
17-Sep-2016 23:22,3,106,298,67,46,5,40328,morgan,13,1
28-Aug-2016 17:39,3,106,302,62,47,5,48786,morgan,14,1
26-Aug-2016 23:43,3,106,302,62,47,5,74259,morgan,14,1
26-Aug-2016 23:43,3,106,302,62,47,5,74259,morgan,14,1
01-May-2016 23:51,4,110,375,67,121,5,40168,morgan,14,1
20-Sep-2015 19:51,4,100,364,70,121,5,31057,morgan,14,1
27-May-2015 02:24,4,101,366,70,121,6,28340,morgan,14,1
25-May-2015 20:48,4,101,366,70,121,6,28338,morgan,14,1
04-Jan-2015 00:42,4,97,357,69,121,6,49786,morgan,14,1
06-Sep-2014 14:52,4,125,410,79,122,3,18937,sam,14,1,
12-Jan-2016 22:02,4,110,376,68,121,3,10059,sam,14,1
13-Jan-2016 11:10,4,110,376,68,121,5,46743,sam,14,1
13-Jan-2016 11:27,4,110,376,68,121,5,49660,sam,14,1
23-Feb-2015 13:51,4,97,357,69,121,3,10086,16sad3,14,1
23-Feb-2015 14:18,4,97,357,69,121,5,27816,16sad3,14,1
17-Sep-2016 23:49,3,106,298,67,46,3,7297,zandermajercik,
18-Sep-2016 20:57,3,106,298,67,46,3,7297,zandermajercik,
21-Sep-2016 16:32,3,106,298,67,46,3,7297,zandermajercik,13,1
21-Sep-2016 17:11,3,106,298,67,46,3,7297,zandermajercik,13,1
21-Sep-2016 17:48,3,106,298,67,46,3,7297,zandermajercik,13,1
21-Sep-2016 18:08,3,106,298,67,46,3,7297,zandermajercik,13,1
22-Sep-2016 19:49,3,106,298,67,46,3,7297,zandermajercik,13,1
22-Sep-2016 19:53,3,106,298,67,46,3,7297,zandermajercik,13,1
27-Jan-2017 02:35,3,108,305,67,46,3,7297,vn6,13,1
27-Jan-2017 17:58,3,108,305,67,46,3,7297,vn6,13,1
27-Jan-2017 18:27,3,108,305,67,46,3,7297,vn6,13,1
27-Jan-2017 02:35,3,108,305,67,46,3,7297,vn6,13,1
10-Feb-2017 12:36,3,108,305,67,46,3,7297,lmcooke,13,1
10-Feb-2017 13:07,3,127,343,121,46,5,38523,lmcooke,13,1
10-Feb-2017 13:15,3,127,343,121,46,6,39223,lmcooke,13,1
10-Feb-2017 17:23,3,127,343,121,46,6,36160,lmcooke,13,1
10-Feb-2017 17:25,3,127,343,121,46,6,33664,lmcooke,13,1
11-Feb-2017 14:59,3,127,343,121,46,6,33664,lmcooke,13,1
11-Feb-2017 15:10,3,128,346,123,46,6,41521,lmcooke,13,1
11-Feb-2017 15:41,3,151,380,149,51,9,42273,lmcooke,13,1
11-Feb-2017 16:17,3,152,383,149,51,9,36624,lmcooke,13,1
11-Feb-2017 16:33,3,152,383,150,51,10,37540,lmcooke,13,1
11-Feb-2017 17:53,3,152,383,150,51,10,37701,lmcooke,13,1
11-Feb-2017 18:23,3,188,450,173,54,10,36054,lmcooke,13,1
11-Feb-2017 18:58,3,222,511,200,54,12,2008606,lmcooke,14,1
11-Feb-2017 19:24,3,222,511,197,54,13,2017230,lmcooke,14,1
12-Feb-2017 13:28,3,222,511,197,54,13,2021881,lmcooke,14,1
12-Feb-2017 13:59,3,225,519,198,54,13,2021913,lmcooke,14,1
12-Feb-2017 14:29,3,227,519,199,54,13,2024798,lmcooke,14,1
12-Feb-2017 14:59,3,227,519,199,54,13,2018188,lmcooke,14,1
12-Feb-2017 15:31,3,230,524,199,54,13,2023731,lmcooke,14,1
12-Feb-2017 16:02,3,230,524,200,54,13,2023732,lmcooke,14,1
12-Feb-2017 16:33,3,234,529,202,54,13,2023767,lmcooke,14,1
12-Feb-2017 17:03,3,233,530,207,54,13,2023861,lmcooke,14,1
12-Feb-2017 17:40,3,239,541,208,54,13,2024214,lmcooke,14,1
12-Feb-2017 17:52,3,239,541,208,54,13,2024192,lmcooke,14,1
12-Feb-2017 20:36,3,239,541,208,54,13,2024188,lmcooke,14,1
12-Feb-2017 21:23,3,159,379,69,46,13,2476338,lmcooke,14,1
12-Feb-2017 22:08,3,161,381,70,46,13,2476556,lmcooke,14,1
12-Feb-2017 22:39,3,167,402,72,46,13,2476897,lmcooke,15,1
12-Feb-2017 22:49,3,168,407,77,47,13,2476911,lmcooke,15,1
13-Feb-2017 11:59,3,168,407,78,47,13,2477049,lmcooke,15,1
13-Feb-2017 12:30,3,178,430,83,47,13,2477055,lmcooke,15,1
13-Feb-2017 13:09,3,187,440,85,47,13,2477272,lmcooke,15,1
13-Feb-2017 13:39,3,187,440,86,47,13,2477612,lmcooke,15,1
13-Feb-2017 14:20,3,192,451,89,47,13,2477610,lmcooke,15,1
13-Feb-2017 14:43,3,202,469,91,47,13,2477606,lmcooke,15,1
13-Feb-2017 16:09,3,202,469,91,47,13,2477614,lmcooke,15,1
13-Feb-2017 16:13,3,202,469,91,47,13,2472259,lmcooke,15,1
13-Feb-2017 17:11,3,202,469,91,47,13,2472276,lmcooke,15,1
13-Feb-2017 17:44,3,203,471,96,47,13,2479298,lmcooke,15,1
13-Feb-2017 18:34,3,204,472,97,47,13,2478010,lmcooke,15,1
13-Feb-2017 19:08,3,204,472,97,47,13,2478051,lmcooke,15,1
13-Feb-2017 19:43,3,205,475,97,47,13,2478096,lmcooke,15,1
13-Feb-2017 20:13,3,206,475,103,47,13,2478101,lmcooke,15,1
13-Feb-2017 20:45,3,209,481,103,47,13,2478125,lmcooke,15,1
13-Feb-2017 21:16,3,215,491,100,47,13,2478107,lmcooke,15,1
13-Feb-2017 21:46,3,220,499,112,47,15,2564290,lmcooke,15,1
13-Feb-2017 21:49,3,220,499,112,47,15,2564315,lmcooke,15,1
14-Feb-2017 11:33,3,220,499,112,47,15,2564307,lmcooke,15,1
14-Feb-2017 11:56,3,261,570,184,71,15,2559203,lmcooke,15,1
14-Feb-2017 13:37,3,261,570,184,71,15,2559268,lmcooke,15,1
14-Feb-2017 14:07,3,287,613,191,71,15,2564396,lmcooke,15,1
14-Feb-2017 14:37,3,287,613,191,71,15,2564444,lmcooke,15,1
14-Feb-2017 15:13,3,289,617,202,71,16,2559878,lmcooke,15,1
14-Feb-2017 15:43,3,290,618,202,71,16,2565373,lmcooke,15,1
14-Feb-2017 16:16,3,292,621,202,71,16,2565590,lmcooke,15,1
14-Feb-2017 16:52,3,292,621,202,71,16,2565721,lmcooke,15,1
14-Feb-2017 17:25,3,298,625,187,71,16,2565805,lmcooke,15,1
14-Feb-2017 17:56,3,298,625,187,71,16,2565831,lmcooke,15,1
14-Feb-2017 18:22,3,298,625,187,71,16,2567616,lmcooke,15,1
15-Feb-2017 12:03,3,298,625,187,71,16,2567612,lmcooke,15,1
15-Feb-2017 12:35,3,222,492,75,47,16,2564636,lmcooke,15,1
15-Feb-2017 13:17,3,244,526,78,47,16,2564958,lmcooke,15,1
15-Feb-2017 13:48,3,244,526,78,47,16,2565708,lmcooke,15,1
15-Feb-2017 14:00,3,244,526,78,47,16,2558057,lmcooke,15,1
15-Feb-2017 14:45,3,246,527,78,47,16,2566200,lmcooke,15,1
15-Feb-2017 14:47,3,246,527,78,47,16,2561008,lmcooke,15,1
15-Feb-2017 20:14,3,246,527,78,47,16,2566200,lmcooke,15,1
15-Feb-2017 20:46,3,246,527,78,47,16,2567415,lmcooke,15,1
15-Feb-2017 20:49,3,246,527,78,47,16,2567497,lmcooke,15,1
15-Feb-2017 21:35,3,246,527,78,47,16,2568779,lmcooke,15,1
15-Feb-2017 22:05,3,298,603,90,47,20,2587222,lmcooke,15,1
15-Feb-2017 22:08,3,316,628,90,47,21,2591761,lmcooke,15,1
15-Feb-2017 22:44,3,316,628,90,47,21,2591754,lmcooke,15,1
15-Feb-2017 22:45,3,316,628,90,47,21,2591831,lmcooke,15,1
16-Feb-2017 00:43,3,316,628,90,47,21,2586766,lmcooke,15,1
16-Feb-2017 00:44,3,316,628,90,47,21,2581572,lmcooke,15,1
16-Feb-2017 01:16,3,316,628,90,47,21,2588126,lmcooke,15,1
16-Feb-2017 01:18,3,316,628,90,47,21,2582740,lmcooke,15,1
16-Feb-2017 10:51,3,316,628,90,47,29,3032080,lmcooke,15,1
16-Feb-2017 10:53,3,316,628,90,47,29,3026546,lmcooke,15,1
16-Feb-2017 11:35,3,316,628,90,47,29,3029459,lmcooke,15,1
16-Feb-2017 11:59,3,316,628,90,47,29,3026624,lmcooke,15,1
16-Feb-2017 17:06,3,316,628,90,47,29,3026628,lmcooke,15,1
16-Feb-2017 17:38,3,316,628,90,47,29,3027047,lmcooke,15,1
16-Feb-2017 18:10,3,316,628,90,47,29,3027158,lmcooke,15,1
16-Feb-2017 18:42,3,316,628,90,47,29,3027485,lmcooke,15,1
16-Feb-2017 19:18,3,316,628,90,47,29,3027518,lmcooke,15,1
16-Feb-2017 19:48,3,318,630,90,47,29,3028185,lmcooke,15,1
16-Feb-2017 20:21,3,318,630,90,47,29,3028164,lmcooke,15,1
16-Feb-2017 20:52,3,319,631,91,47,29,3028160,lmcooke,15,1
16-Feb-2017 21:33,3,325,640,91,47,29,3028476,lmcooke,15,1
16-Feb-2017 22:05,3,325,640,91,47,29,3029548,lmcooke,15,1
16-Feb-2017 22:36,3,325,640,91,47,29,3029507,lmcooke,15,1
